alleleSymbol,alleleName,acc,project,geneSymbol,gacc
Foxe3<tm1Pca>,"forkhead box E3; targeted mutation 1, Peter Carlsson",MGI:3707205,0,Foxe3,MGI:1353569
Foxh1<tm1Jlw>,"forkhead box H1; targeted mutation 1, Jeffrey L Wrana",MGI:2179442,0,Foxh1,MGI:1347465
Foxn1<nu>,forkhead box N1; nude,MGI:1856108,0,Foxn1,MGI:102949
Foxp3<sf>,forkhead box P3; scurfy,MGI:1857034,0,Foxp3,MGI:1891436
Foxp3<tm1Mal>,"forkhead box P3; targeted mutation 1, Bernard Malissen",MGI:3773675,0,Foxp3,MGI:1891436
Foxq1<sa>,forkhead box Q1; satin,MGI:1857026,0,Foxq1,MGI:1298228
Fpgs<tm1a(EUCOMM)Hmgu>,"folylpolyglutamyl synthetase; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4435288,EUCOMM,Fpgs,MGI:95576
Fpr3<tm1a(EUCOMM)Hmgu>,"formyl peptide receptor 3; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:5008916,EUCOMM,Fpr3,MGI:1194495
Fra10ac1<tm1a(EUCOMM)Wtsi>,"FRA10AC1 homolog (human); targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432196,EUCOMM,Fra10ac1,MGI:1917817
Fras1<bl>,Fraser extracellular matrix complex subunit 1; blebbed,MGI:1856691,0,Fras1,MGI:2385368
Fras1<tm1.1Pjsc>,"Fraser extracellular matrix complex subunit 1; targeted mutation 1.1, Peter J Scambler",MGI:5449386,0,Fras1,MGI:2385368
Fras1<tm1Chpk>,"Fraser extracellular matrix complex subunit 1; targeted mutation 1, George Chalepakis",MGI:2667194,0,Fras1,MGI:2385368
Frat1<tm1Brn>,"frequently rearranged in advanced T cell lymphomas; targeted mutation 1, Anton Berns",MGI:2384128,0,Frat1,MGI:109450
Frat2<tm1Brn>,"frequently rearranged in advanced T cell lymphomas 2; targeted mutation 1, Anton Berns",MGI:3530460,0,Frat2,MGI:2673967
Frat2<tm2Brn>,"frequently rearranged in advanced T cell lymphomas 2; targeted mutation 2, Anton Berns",MGI:3530463,0,Frat2,MGI:2673967
Frg1<tm1a(EUCOMM)Hmgu>,"FSHD region gene 1; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4435564,EUCOMM,Frg1,MGI:893597
Frmd5<tm1a(EUCOMM)Hmgu>,"FERM domain containing 5; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4435944,EUCOMM,Frmd5,MGI:2442557
Frmd5<tm1b(EUCOMM)Hmgu>,"FERM domain containing 5; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5548809,EUCOMM,Frmd5,MGI:2442557
Frmd7<tm1a(KOMP)Wtsi>,"FERM domain containing 7; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4455520,KOMP-CSD,Frmd7,MGI:2686379
Frrs1<tm1a(EUCOMM)Wtsi>,"ferric-chelate reductase 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842283,EUCOMM,Frrs1,MGI:108076
Frrs1l<tm1a(EUCOMM)Hmgu>,"ferric-chelate reductase 1 like; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4941526,EUCOMM,Frrs1l,MGI:2442704
Frs2<tm1a(EUCOMM)Wtsi>,"fibroblast growth factor receptor substrate 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433393,EUCOMM,Frs2,MGI:1100860
Fryl<tm1a(KOMP)Wtsi>,"FRY like transcription coactivator; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4454126,KOMP-CSD,Fryl,MGI:1919563
Fryl<tm1b(KOMP)Wtsi>,,MGI:1919563,,,
Fshr<tm1Mha>,"follicle stimulating hormone receptor; targeted mutation 1, Margaret H Abel",MGI:2384130,0,Fshr,MGI:95583
Fstl1<tm1a(EUCOMM)Hmgu>,"follistatin-like 1; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4458780,EUCOMM,Fstl1,MGI:102793
Fto<tm1a(EUCOMM)Wtsi>,"fat mass and obesity associated; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432397,EUCOMM,Fto,MGI:1347093
Fubp1<Gt(A033A08)Wrst>,"far upstream element (FUSE) binding protein 1; gene trap A033A08, German Gene Trap Consortium",MGI:4335984,0,Fubp1,MGI:1196294
Fubp3<tm1a(KOMP)Wtsi>,"far upstream element (FUSE) binding protein 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5052386,KOMP-CSD,Fubp3,MGI:2443699
Fubp3<tm1b(KOMP)Wtsi>,,MGI:2443699,,,
Fun22,fundus abnormality 22,MGI:5620713,0,Fun22,MGI:5620711
Fun6,fundus abnormality 6,MGI:5699595,0,Fun6,MGI:5699592
Fundc1<tm1a(KOMP)Wtsi>,"FUN14 domain containing 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363327,KOMP-CSD,Fundc1,MGI:1919268
Fundc1<tm1c(KOMP)Wtsi>,,MGI:1919268,,,
Furin<tm1a(EUCOMM)Wtsi>,"furin (paired basic amino acid cleaving enzyme); targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4434157,EUCOMM,Furin,MGI:97513
Fus<tm1.1Emcf>,"fused in sarcoma; targeted mutation 1.1, Elizabeth MC Fisher",MGI:6100933,0,Fus,MGI:1353633
Fut1<tm1b(KOMP)Wtsi>,,MGI:109375,,,
Fxyd3<tm1a(KOMP)Wtsi>,"FXYD domain-containing ion transport regulator 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362906,KOMP-CSD,Fxyd3,MGI:107497
Fxyd6<Gt(OST236306)Lex>,"FXYD domain-containing ion transport regulator 6; gene trap OST236306, Lexicon Genetics",MGI:4244813,Lexicon,Fxyd6,MGI:1890226
Fyb<tm1a(EUCOMM)Hmgu>,"FYN binding protein; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4436293,EUCOMM,Fyb,MGI:1346327
Fyb<tm1b(EUCOMM)Hmgu>,"FYN binding protein; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5548460,EUCOMM,Fyb,MGI:1346327
Fyn<tm1a(EUCOMM)Wtsi>,"Fyn proto-oncogene; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842482,EUCOMM,Fyn,MGI:95602
Fzd3<tm1a(EUCOMM)Hmgu>,"frizzled class receptor 3; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4842008,EUCOMM,Fzd3,MGI:108476
Fzd6<tm2a(EUCOMM)Wtsi>,"frizzled class receptor 6; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:5527589,EUCOMM,Fzd6,MGI:108474
Fzr1<tm1Mama>,"fizzy and cell division cycle 20 related 1; targeted mutation 1, Marcos Malumbres",MGI:3800718,0,Fzr1,MGI:1926790
G3bp2<tm1a(EUCOMM)Wtsi>,"GTPase activating protein (SH3 domain) binding protein 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4461696,EUCOMM,G3bp2,MGI:2442040
G6pdx<a-m1Neu>,"glucose-6-phosphate dehydrogenase X-linked; mutation 1, Neuherberg",MGI:2182739,0,G6pdx,MGI:105979
G6pdx<a-m2Neu>,"glucose-6-phosphate dehydrogenase X-linked; mutation 2, Neuherberg",MGI:2183760,0,G6pdx,MGI:105979
Gabarapl2<tm1a(EUCOMM)Hmgu>,"gamma-aminobutyric acid (GABA) A receptor-associated protein-like 2; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4434575,EUCOMM,Gabarapl2,MGI:1890602
Gad2<tm1a(EUCOMM)Wtsi>,"glutamic acid decarboxylase 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433273,EUCOMM,Gad2,MGI:95634
Gad2<tm1b(EUCOMM)Wtsi>,"glutamic acid decarboxylase 2; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548938,EUCOMM,Gad2,MGI:95634
Gal<tm1Wyn>,"galanin; targeted mutation 1, David Wynick",MGI:2183172,0,Gal,MGI:95637
Galk2<tm1a(EUCOMM)Hmgu>,"galactokinase 2; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4435970,EUCOMM,Galk2,MGI:1917226
Galk2<tm1b(EUCOMM)Hmgu>,"galactokinase 2; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5613648,EUCOMM,Galk2,MGI:1917226
Galnt18<tm1a(KOMP)Wtsi>,"polypeptide N-acetylgalactosaminyltransferase 18; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5085352,KOMP-CSD,Galnt18,MGI:2446239
Galnt18<tm1b(KOMP)Wtsi>,"polypeptide N-acetylgalactosaminyltransferase 18; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5637158,KOMP-CSD,Galnt18,MGI:2446239
Galntl5<tm1a(KOMP)Wtsi>,"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 5; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363889,KOMP-CSD,Galntl5,MGI:1915159
Galntl5<tm1b(KOMP)Wtsi>,"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 5; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5577268,KOMP-CSD,Galntl5,MGI:1915159
Galr2<Gt(OST105469)Lex>,"galanin receptor 2; gene trap OST105469, Lexicon Genetics",MGI:3530476,Lexicon,Galr2,MGI:1337018
Galr2<tm1Dgen>,"galanin receptor 2; targeted mutation 1, Deltagen",MGI:3622325,Deltagen,Galr2,MGI:1337018
Galr3<tm1Lex>,"galanin receptor 3; targeted mutation 1, Lexicon Genetics",MGI:3528737,Lexicon,Galr3,MGI:1329003
Gap43<tm1a(EUCOMM)Wtsi>,"growth associated protein 43; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4431861,EUCOMM,Gap43,MGI:95639
Gapdh<M5Neu>,"glyceraldehyde-3-phosphate dehydrogenase; mutation 5, Neuherberg",MGI:3701514,0,Gapdh,MGI:95640
Gapdh<M6Neu>,"glyceraldehyde-3-phosphate dehydrogenase; mutation 6, Neuherberg",MGI:3701515,0,Gapdh,MGI:95640
Gapdh<M7Neu>,"glyceraldehyde-3-phosphate dehydrogenase; mutation 7, Neuherberg",MGI:3701517,0,Gapdh,MGI:95640
Gapdh<M8Neu>,"glyceraldehyde-3-phosphate dehydrogenase; mutation 8, Neuherberg",MGI:3701520,0,Gapdh,MGI:95640
Gapdh<M9Neu>,"glyceraldehyde-3-phosphate dehydrogenase; mutation 9, Neuherberg",MGI:3701521,0,Gapdh,MGI:95640
Gapdh<m1Neu>,"glyceraldehyde-3-phosphate dehydrogenase; mutation 1, Neuherberg",MGI:2183515,0,Gapdh,MGI:95640
Gapdh<m2Neu>,"glyceraldehyde-3-phosphate dehydrogenase; mutation 2, Neuherberg",MGI:2183516,0,Gapdh,MGI:95640
Gapdh<m3Neu>,"glyceraldehyde-3-phosphate dehydrogenase; mutation 3, Neuherberg",MGI:2183517,0,Gapdh,MGI:95640
Gapdh<m4Neu>,"glyceraldehyde-3-phosphate dehydrogenase; mutation 4, Neuherberg",MGI:2183518,0,Gapdh,MGI:95640
Gar1<tm1a(EUCOMM)Wtsi>,"GAR1 ribonucleoprotein; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432700,EUCOMM,Gar1,MGI:1930948
Gars<C201R>,glycyl-tRNA synthetase; Cys201Arg,MGI:3760297,Harwell ENU Mutagenesis,Gars,MGI:2449057
Gas2l2<tm1a(KOMP)Wtsi>,"growth arrest-specific 2 like 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4841109,KOMP-CSD,Gas2l2,MGI:3652048
Gatad2b<tm1a(EUCOMM)Hmgu>,"GATA zinc finger domain containing 2B; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4434913,EUCOMM,Gatad2b,MGI:2443225
Gatc<tm1a(KOMP)Wtsi>,"glutamyl-tRNA(Gln) amidotransferase, subunit C; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362453,KOMP-CSD,Gatc,MGI:1923776
Gatm<tm1a(KOMP)Wtsi>,"glycine amidinotransferase (L-arginine:glycine amidinotransferase); targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362557,KOMP-CSD,Gatm,MGI:1914342
Gatm<tm1b(KOMP)Wtsi>,"glycine amidinotransferase (L-arginine:glycine amidinotransferase); targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548533,KOMP-CSD,Gatm,MGI:1914342
Gba2<tm1a(EUCOMM)Wtsi>,"glucosidase beta 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433071,EUCOMM,Gba2,MGI:2654325
Gba<tm1Karl>,"glucosidase, beta, acid; targeted mutation 1, Stefan Karlsson",MGI:3687965,0,Gba,MGI:95665
Gba<tm2Karl>,"glucosidase, beta, acid; targeted mutation 2, Stefan Karlsson",MGI:3764510,0,Gba,MGI:95665
Gbe1<tm1a(KOMP)Wtsi>,"glucan (1,4-alpha-), branching enzyme 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4364560,KOMP-CSD,Gbe1,MGI:1921435
Gbf1<tm1a(KOMP)Wtsi>,"golgi-specific brefeldin A-resistance factor 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4419544,KOMP-CSD,Gbf1,MGI:1861607
Gbp2<tm1b(KOMP)Wtsi>,"guanylate binding protein 2; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548331,KOMP-CSD,Gbp2,MGI:102772
Gbp3<tm1a(KOMP)Wtsi>,"guanylate binding protein 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5426642,KOMP-CSD,Gbp3,MGI:1926263
Gbx1<tm1a(KOMP)Wtsi>,"gastrulation brain homeobox 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4944338,KOMP-CSD,Gbx1,MGI:95667
Gca<tm1Roes>,"grancalcin; targeted mutation 1, Jurgen Roes",MGI:2450787,0,Gca,MGI:1918521
Gck<Gena348>,"glucokinase; Gena348, Harwell",MGI:3044558,0,Gck,MGI:1270854
Gclc<tm1a(EUCOMM)Wtsi>,"glutamate-cysteine ligase, catalytic subunit; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432329,EUCOMM,Gclc,MGI:104990
Gda<tm1a(KOMP)Wtsi>,"guanine deaminase; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5000323,KOMP-CSD,Gda,MGI:95678
Gde1<tm1a(EUCOMM)Hmgu>,"glycerophosphodiester phosphodiesterase 1; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4841688,EUCOMM,Gde1,MGI:1891827
Gde1<tm1b(EUCOMM)Hmgu>,"glycerophosphodiester phosphodiesterase 1; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5548506,EUCOMM,Gde1,MGI:1891827
Gdf15<tm1a(KOMP)Wtsi>,"growth differentiation factor 15; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362649,KOMP-CSD,Gdf15,MGI:1346047
Gdf1<tm1Dmus>,"growth differentiation factor 1; targeted mutation 1, Dmitry Usoskin",MGI:3806582,0,Gdf1,MGI:95683
Gdf5<bp-J>,growth differentiation factor 5; brachypodism Jackson,MGI:1855974,0,Gdf5,MGI:95688
Gdi2<tm1a(EUCOMM)Hmgu>,"guanosine diphosphate (GDP) dissociation inhibitor 2; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:5286327,EUCOMM,Gdi2,MGI:99845
Gdi2<tm1b(EUCOMM)Hmgu>,"guanosine diphosphate (GDP) dissociation inhibitor 2; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5588293,EUCOMM,Gdi2,MGI:99845
Gdpd2<tm1a(KOMP)Wtsi>,"glycerophosphodiester phosphodiesterase domain containing 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4880967,KOMP-CSD,Gdpd2,MGI:1918834
Gem184,Gem 184 mutant,MGI:5752803,0,Gem184,MGI:5752801
Gena100,"Genetics Harwell, 100",MGI:5490097,Harwell ENU Mutagenesis,Gena100,MGI:3686765
Gena111,"Genetics Harwell, 111",MGI:5490343,Harwell ENU Mutagenesis,Gena111,MGI:5490281
Gena115,"Gena115; Genetics Harwell, 115",MGI:5488925,Harwell ENU Mutagenesis,Gena115,MGI:5488929
Gena127,"Gena127; Genetics Harwell, 127",MGI:5488927,Harwell ENU Mutagenesis,Gena127,MGI:5488933
Gena135,"Genetics Harwell, 135",MGI:5490099,Harwell ENU Mutagenesis,Gena135,MGI:3686763
Gena143,"Genetics Harwell, 143",MGI:5490346,Harwell ENU Mutagenesis,Gena143,MGI:5490324
Gena155,"Genetics Harwell, 155",MGI:5490350,Harwell ENU Mutagenesis,Gena155,MGI:5490287
Gena160,"Genetics Harwell, 160",MGI:5490100,Harwell ENU Mutagenesis,Gena160,MGI:3686761
Gena172,"Genetics Harwell, 172",MGI:5490351,Harwell ENU Mutagenesis,Gena172,MGI:5490330
Gena187,"Genetics Harwell, 187",MGI:5490353,Harwell ENU Mutagenesis,Gena187,MGI:5490279
Gena200,"Genetics Harwell, 200",MGI:5490101,Harwell ENU Mutagenesis,Gena200,MGI:3686759
Gena221,"Genetics Harwell, 221",MGI:5142488,Harwell ENU Mutagenesis,Gena221,MGI:3686755
Gena228,"Genetics Harwell, 228",MGI:5490102,Harwell ENU Mutagenesis,Gena228,MGI:3686753
Gena26,"Genetics Harwell, 26",MGI:5490356,Harwell ENU Mutagenesis,Gena26,MGI:5490318
Gena31,"Genetics Harwell, 31",MGI:5490380,Harwell ENU Mutagenesis,Gena31,MGI:3686741
Gena313,"Genetics Harwell, 313",MGI:5490358,Harwell ENU Mutagenesis,Gena313,MGI:5490328
Gena316,"Genetics Harwell, 316",MGI:5490359,Harwell ENU Mutagenesis,Gena316,MGI:5490310
Gena318,"Genetics Harwell, 318",MGI:5490361,Harwell ENU Mutagenesis,Gena318,MGI:5490316
Gena321,"Genetics Harwell, 321",MGI:5490104,Harwell ENU Mutagenesis,Gena321,MGI:3686739
Gena323,"Genetics Harwell, 323",MGI:5490362,Harwell ENU Mutagenesis,Gena323,MGI:5490308
Gena339,"Genetics Harwell, 339",MGI:5490105,Harwell ENU Mutagenesis,Gena339,MGI:3686735
Gena344,"Genetics Harwell, 344",MGI:5490363,Harwell ENU Mutagenesis,Gena344,MGI:5490306
Gena350,"Genetics Harwell, 350",MGI:5490382,Harwell ENU Mutagenesis,Gena350,MGI:3686731
Gena353,"Genetics Harwell, 353",MGI:5490367,Harwell ENU Mutagenesis,Gena353,MGI:5490304
Gena357,"Genetics Harwell, 357",MGI:5490368,Harwell ENU Mutagenesis,Gena357,MGI:5490302
Gena359,"Genetics Harwell, 359",MGI:5490369,Harwell ENU Mutagenesis,Gena359,MGI:5490312
Gena360,"Genetics Harwell, 360",MGI:5490106,Harwell ENU Mutagenesis,Gena360,MGI:3686729
Gena377,"Genetics Harwell, 377",MGI:5490371,Harwell ENU Mutagenesis,Gena377,MGI:5490298
Gena381,"Genetics Harwell, 381",MGI:5490372,Harwell ENU Mutagenesis,Gena381,MGI:5490334
Gena383,"Genetics Harwell, 383",MGI:4830603,Harwell ENU Mutagenesis,Gena383,MGI:3686727
Gena391,"Genetics Harwell, 391",MGI:5490107,Harwell ENU Mutagenesis,Gena391,MGI:3686725
Gena394,"Genetics Harwell, 394",MGI:5490374,Harwell ENU Mutagenesis,Gena394,MGI:5490336
Gena396,"Genetics Harwell, 396",MGI:5490375,Harwell ENU Mutagenesis,Gena396,MGI:5490296
Gena397,"Genetics Harwell, 397",MGI:5490378,Harwell ENU Mutagenesis,Gena397,MGI:5490295
Gena40,"Genetics Harwell, 40",MGI:5490111,Harwell ENU Mutagenesis,Gena40,MGI:3686723
Gena401,"Genetics Harwell, 401; Genetics, Harwell 401",MGI:2158382,Harwell ENU Mutagenesis,Gena401,MGI:5490283
Gena91,"Genetics Harwell, 91",MGI:5490112,Harwell ENU Mutagenesis,Gena91,MGI:3686721
Gfap<tm1a(EUCOMM)Wtsi>,"glial fibrillary acidic protein; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4947813,EUCOMM,Gfap,MGI:95697
Gfi1<Gen>,growth factor independent 1 transcription repressor; Genista,MGI:4881336,0,Gfi1,MGI:103170
Gfi1b<tm1a(EUCOMM)Hmgu>,"growth factor independent 1B; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4434882,EUCOMM,Gfi1b,MGI:1276578
Gfm1<tm1a(EUCOMM)Wtsi>,"G elongation factor, mitochondrial 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432285,EUCOMM,Gfm1,MGI:107339
Gfod2<tm1a(EUCOMM)Hmgu>,"glucose-fructose oxidoreductase domain containing 2; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4435083,EUCOMM,Gfod2,MGI:1917825
Gfpt1<tm1a(EUCOMM)Wtsi>,"glutamine fructose-6-phosphate transaminase 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4431600,EUCOMM,Gfpt1,MGI:95698
Gfpt2<tm1a(EUCOMM)Wtsi>,"glutamine fructose-6-phosphate transaminase 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433591,EUCOMM,Gfpt2,MGI:1338883
Gfpt2<tm1b(EUCOMM)Wtsi>,"glutamine fructose-6-phosphate transaminase 2; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5636966,EUCOMM,Gfpt2,MGI:1338883
Ggps1<tm1a(EUCOMM)Wtsi>,"geranylgeranyl diphosphate synthase 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5000392,EUCOMM,Ggps1,MGI:1341724
Ggps1<tm1b(EUCOMM)Wtsi>,"geranylgeranyl diphosphate synthase 1; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548447,EUCOMM,Ggps1,MGI:1341724
Ggt1<tm1a(EUCOMM)Wtsi>,"gamma-glutamyltransferase 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432621,EUCOMM,Ggt1,MGI:95706
Gif<tm1a(KOMP)Wtsi>,"cobalamin binding intrinsic factor; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363945,KOMP-CSD,Cblif,MGI:1202394
Gimap6<tm1a(KOMP)Wtsi>,"GTPase, IMAP family member 6; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4364125,KOMP-CSD,Gimap6,MGI:1918876
Git2<Gt(XG510)Byg>,"GIT ArfGAP 2; gene trap XG510, BayGenomics",MGI:3762635,0,Git2,MGI:1347053
Gja10<tm1Kwi>,"gap junction protein, alpha 10; targeted mutation 1, Klaus Willecke",MGI:3043946,0,Gja10,MGI:1339969
Gja10<tm2(HBEGF/EGFP)Kwi>,"gap junction protein, alpha 10; targeted mutation 2, Klaus Willecke",MGI:5433359,0,Gja10,MGI:1339969
Gja1<tm10Kwi>,"gap junction protein, alpha 1; targeted mutation 10, Klaus Willecke",MGI:5476936,0,Gja1,MGI:95713
Gja1<tm11.1Kwi>,"gap junction protein, alpha 1; targeted mutation 11.1, Klaus Willecke",MGI:5707851,0,Gja1,MGI:95713
Gja1<tm1Kwi>,"gap junction protein, alpha 1; targeted mutation 1, Klaus Willecke",MGI:2445468,0,Gja1,MGI:95713
Gja1<tm2(Gjb1)Kwi>,"gap junction protein, alpha 1; targeted mutation 2, Klaus Willecke",MGI:2386240,0,Gja1,MGI:95713
Gja1<tm4Kwi>,"gap junction protein, alpha 1; targeted mutation 4, Klaus Willecke",MGI:3525196,0,Gja1,MGI:95713
Gja1<tm5(cre/ERT)Kwi>,"gap junction protein, alpha 1; targeted mutation 5, Klaus Willecke",MGI:2676327,0,Gja1,MGI:95713
Gja1<tm6.2(Gjb3)Kwi>,"gap junction protein, alpha 1; targeted mutation 6.2, Klaus Willecke",MGI:5004864,0,Gja1,MGI:95713
Gja1<tm7(Gja2)Kwi>,"gap junction protein, alpha 1; targeted mutation 7, Klaus Willecke",MGI:3763136,0,Gja1,MGI:95713
Gja1<tm8Kwi>,"gap junction protein, alpha 1; targeted mutation 8, Klaus Willecke",MGI:3776013,0,Gja1,MGI:95713
Gja1<tm9.1Kwi>,"gap junction protein, alpha 1; targeted mutation 9.1, Klaus Willecke",MGI:5469488,0,Gja1,MGI:95713
Gja5<tm1Kwi>,"gap junction protein, alpha 5; targeted mutation 1, Klaus Willecke",MGI:2445238,0,Gja5,MGI:95716
Gja5<tm2.1Kwi>,"gap junction protein, alpha 5; targeted mutation 2.1, Klaus Willecke",MGI:5544269,0,Gja5,MGI:95716
Gja8<No2>,"gap junction protein, alpha 8; nuclear opacity 2",MGI:1857499,0,Gja8,MGI:99953
Gja8<tm1a(EUCOMM)Hmgu>,"gap junction protein, alpha 8; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4435449,EUCOMM,Gja8,MGI:99953
Gjb1<tm1Kwi>,"gap junction protein, beta 1; targeted mutation 1, Klaus Willecke",MGI:1857927,0,Gjb1,MGI:95719
Gjb2<E119stop>,"gap junction protein, beta 2; Glu119stop",MGI:3056479,0,Gjb2,MGI:95720
Gjb2<I128V>,"gap junction protein, beta 2; Ile128Val",MGI:3056480,0,Gjb2,MGI:95720
Gjb2<tm1Kwi>,"gap junction protein, beta 2; targeted mutation 1, Klaus Willecke",MGI:2155739,0,Gjb2,MGI:95720
Gjb2<tm1Ugds>,"gap junction protein, beta 2; targeted mutation 1, Unite de Genetique des Deficits Sensoriels",MGI:2183509,0,Gjb2,MGI:95720
Gjb2<tm2.1Kwi>,"gap junction protein, beta 2; targeted mutation 2.1, Klaus Willecke",MGI:4867481,0,Gjb2,MGI:95720
Gjb3<tm1Kwi>,"gap junction protein, beta 3; targeted mutation 1, Klaus Willecke",MGI:2155738,0,Gjb3,MGI:95721
Gjb3<tm2.1Kwi>,"gap junction protein, beta 3; targeted mutation 2.1, Klaus Willecke",MGI:3711982,0,Gjb3,MGI:95721
Gjb4<tm1Kwi>,"gap junction protein, beta 4; targeted mutation 1, Klaus Willecke",MGI:3811558,0,Gjb4,MGI:95722
Gjb5<tm1Kwi>,"gap junction protein, beta 5; targeted mutation 1, Klaus Willecke",MGI:3769388,0,Gjb5,MGI:95723
Gjb6<tm1.1Fama>,"gap junction protein, beta 6; targeted mutation 1.1, Fabio Mammano",MGI:4848154,0,Gjb6,MGI:107588
Gjb6<tm1Kwi>,"gap junction protein, beta 6; targeted mutation 1, Klaus Willecke",MGI:2447863,0,Gjb6,MGI:107588
Gjb6<tm2.2Kwi>,"gap junction protein, beta 6; targeted mutation 2.2, Klaus Willecke",MGI:5607781,0,Gjb6,MGI:107588
Gjc1<tm1Kwi>,"gap junction protein, gamma 1; targeted mutation 1, Klaus Willecke",MGI:2386124,0,Gjc1,MGI:95718
Gjc1<tm1Weil>,"gap junction protein, gamma 1; targeted mutation 1, Reto Weiler",MGI:3530292,0,Gjc1,MGI:95718
Gjc2<tm1(EGFP)Kwi>,"gap junction protein, gamma 2; targeted mutation 1, Klaus Willecke",MGI:2664941,0,Gjc2,MGI:2153060
Gjc2<tm2.1Kwi>,"gap junction protein, gamma 2; targeted mutation 2.1, Klaus Willecke",MGI:5140116,0,Gjc2,MGI:2153060
Gjc3<tm1.1Kwi>,"gap junction protein, gamma 3; targeted mutation 1.1, Klaus Willecke",MGI:4420945,0,Gjc3,MGI:2153041
Gjd2<tm1Kwi>,"gap junction protein, delta 2; targeted mutation 1, Klaus Willecke",MGI:2388389,0,Gjd2,MGI:1334209
